order_detail_id,order_id,product_id,quantity,discount
6109,3735,8,1,10.0
6110,3736,23,2,0.0
6111,3736,19,1,5.0
6112,3736,60,1,10.0
6113,3737,22,2,15.0
6114,3738,54,1,10.0
6115,3738,29,1,10.0
6116,3738,3,1,15.0
6117,3739,34,2,5.0
6118,3740,12,3,5.0
6119,3741,10,3,20.0
6120,3741,31,1,5.0
6121,3741,58,1,5.0
6122,3742,52,1,10.0
6123,3742,56,1,10.0
6124,3743,21,3,15.0
6125,3744,30,2,0.0
6126,3744,54,3,5.0
6127,3744,35,1,10.0
6128,3745,34,3,0.0
6129,3746,23,3,15.0
6130,3747,57,3,15.0
6131,3748,47,3,15.0
6132,3749,6,1,0.0
6133,3749,8,2,5.0
6134,3750,60,1,15.0
6135,3750,4,2,5.0
6136,3751,46,2,10.0
6137,3751,44,3,15.0
6138,3751,47,2,15.0
6139,3752,55,1,20.0
6140,3753,50,2,5.0
6141,3754,33,1,5.0
6142,3754,19,2,10.0
6143,3755,58,1,5.0
6144,3755,60,1,10.0
6145,3755,14,1,15.0
6146,3756,35,1,10.0
6147,3757,44,1,0.0
6148,3757,22,1,15.0
6149,3758,46,3,15.0
6150,3759,36,2,10.0
6151,3760,6,1,0.0
6152,3761,41,2,5.0
6153,3762,8,2,20.0
6154,3763,13,2,20.0
6155,3764,41,4,0.0
6156,3764,53,1,5.0
6157,3764,22,2,5.0
6158,3765,45,4,0.0
6159,3765,44,1,5.0
6160,3765,46,1,5.0
6161,3766,12,2,10.0
6162,3767,46,2,5.0
6163,3768,9,3,5.0
6164,3769,9,1,5.0
6165,3769,4,1,10.0
6166,3770,11,4,10.0
6167,3771,45,3,0.0
6168,3772,12,5,10.0
6169,3772,36,1,0.0
6170,3773,4,2,10.0
6171,3774,27,1,5.0
6172,3775,44,4,0.0
6173,3775,24,3,10.0
6174,3776,51,2,10.0
6175,3776,4,2,20.0
6176,3776,52,2,10.0
6177,3777,39,2,5.0
6178,3777,56,2,5.0
6179,3778,15,1,0.0
6180,3778,19,1,15.0
6181,3779,58,1,10.0
6182,3779,33,2,5.0
6183,3780,30,2,10.0
6184,3780,33,2,10.0
6185,3781,17,1,0.0
6186,3782,15,2,5.0
6187,3783,21,3,5.0
6188,3783,4,1,5.0
6189,3783,24,1,5.0
6190,3784,45,1,15.0
6191,3785,52,2,0.0
6192,3785,43,2,0.0
6193,3785,20,2,20.0
6194,3786,5,3,20.0
6195,3786,22,2,15.0
6196,3787,50,1,5.0
6197,3787,28,1,5.0
6198,3787,18,3,5.0
6199,3788,20,1,5.0
6200,3789,27,1,10.0
6201,3789,23,4,5.0
6202,3790,37,2,5.0
6203,3791,33,2,15.0
6204,3791,47,3,5.0
6205,3791,4,1,20.0
6206,3792,32,3,0.0
6207,3792,16,1,15.0
6208,3793,29,1,5.0
6209,3794,4,3,0.0
6210,3794,27,1,0.0
6211,3795,1,1,0.0
6212,3795,31,2,15.0
6213,3796,13,3,0.0
6214,3796,23,1,15.0
6215,3797,26,2,5.0
6216,3798,8,2,15.0
6217,3799,52,4,5.0
6218,3799,33,4,20.0
6219,3799,16,1,5.0
6220,3800,46,2,5.0
6221,3800,45,2,10.0
6222,3800,26,2,5.0
6223,3801,58,1,15.0
6224,3802,13,1,0.0
6225,3802,24,1,0.0
6226,3803,46,2,0.0
6227,3803,1,1,15.0
6228,3804,46,2,15.0
6229,3805,1,4,0.0
6230,3805,16,1,0.0
6231,3806,51,2,5.0
6232,3806,32,2,5.0
6233,3807,28,1,0.0
6234,3808,37,1,10.0
6235,3808,60,1,10.0
6236,3809,41,1,20.0
6237,3809,22,3,15.0
6238,3810,27,3,0.0
6239,3810,12,1,5.0
6240,3811,47,3,20.0
6241,3812,47,1,10.0
6242,3812,44,2,15.0
6243,3812,26,4,0.0
6244,3813,9,1,10.0
6245,3814,28,4,0.0
6246,3814,10,4,20.0
6247,3815,22,4,15.0
6248,3816,43,1,5.0
6249,3817,43,1,15.0
6250,3818,6,1,0.0
6251,3819,34,3,5.0
6252,3820,2,3,10.0
6253,3821,13,3,5.0
6254,3821,59,1,10.0
6255,3822,5,1,15.0
6256,3822,58,1,5.0
6257,3823,33,1,5.0
6258,3823,47,2,10.0
6259,3823,59,1,0.0
6260,3824,36,4,5.0
6261,3824,46,3,15.0
6262,3824,23,1,5.0
6263,3824,15,2,5.0
6264,3825,18,1,0.0
6265,3826,31,2,0.0
6266,3827,19,2,10.0
6267,3828,33,3,5.0
6268,3828,13,1,5.0
6269,3828,49,1,0.0
6270,3829,3,1,5.0
6271,3830,31,3,5.0
6272,3830,20,2,0.0
6273,3831,36,2,5.0
6274,3832,44,1,15.0
6275,3832,38,2,5.0
6276,3832,36,1,5.0
6277,3833,57,4,20.0
6278,3833,18,5,10.0
6279,3834,49,4,5.0
6280,3834,26,4,15.0
6281,3834,47,2,10.0
6282,3835,32,1,0.0
6283,3836,44,4,5.0
6284,3837,4,1,0.0
6285,3838,27,1,15.0
6286,3838,24,1,10.0
6287,3839,26,1,10.0
6288,3839,6,1,10.0
6289,3840,49,1,0.0
6290,3840,27,1,0.0
6291,3840,38,4,20.0
6292,3841,11,1,15.0
6293,3841,21,2,0.0
6294,3841,22,3,0.0
6295,3842,18,1,5.0
6296,3843,55,1,0.0
6297,3844,37,1,0.0
6298,3845,22,3,0.0
6299,3845,18,4,0.0
6300,3846,49,5,10.0
6301,3847,37,1,10.0
6302,3847,15,5,10.0
6303,3848,16,2,0.0
6304,3849,53,3,0.0
6305,3849,9,2,5.0
6306,3849,20,1,5.0
6307,3850,44,1,10.0
6308,3850,49,2,10.0
6309,3851,25,1,10.0
6310,3852,43,2,0.0
6311,3853,2,2,5.0
6312,3853,9,1,15.0
6313,3854,12,2,0.0
6314,3854,25,4,10.0
6315,3855,53,1,10.0
6316,3856,12,2,5.0
6317,3857,43,1,0.0
6318,3858,12,1,5.0
6319,3859,38,1,10.0
6320,3859,47,1,0.0
6321,3860,46,1,10.0
6322,3860,25,2,10.0
6323,3860,34,5,10.0
6324,3860,29,1,15.0
6325,3861,58,5,10.0
6326,3861,40,1,0.0
6327,3862,9,2,10.0
6328,3862,29,3,0.0
6329,3863,48,1,10.0
6330,3863,46,1,10.0
6331,3863,28,2,15.0
6332,3864,55,1,5.0
6333,3864,39,1,5.0
6334,3865,54,1,10.0
6335,3866,53,4,10.0
6336,3866,43,3,10.0
6337,3867,25,3,5.0
6338,3868,14,1,15.0
6339,3868,10,4,20.0
6340,3868,13,3,0.0
6341,3869,44,1,5.0
6342,3870,34,2,0.0
6343,3871,4,3,0.0
6344,3872,4,1,10.0
6345,3872,9,4,10.0
6346,3872,2,3,0.0
6347,3873,50,1,10.0
6348,3874,56,3,10.0
6349,3874,31,1,0.0
6350,3875,53,1,10.0
6351,3876,8,4,5.0
6352,3877,53,2,20.0
6353,3878,44,1,5.0
6354,3879,34,1,10.0
6355,3879,4,2,15.0
6356,3880,36,1,10.0
6357,3881,2,1,5.0
6358,3882,58,2,10.0
6359,3883,20,3,10.0
6360,3883,1,2,0.0
6361,3884,42,1,15.0
6362,3885,42,1,0.0
6363,3885,29,2,5.0
6364,3885,6,2,0.0
6365,3886,11,4,0.0
6366,3887,4,1,5.0
6367,3888,43,3,10.0
6368,3889,35,3,5.0
6369,3889,45,4,5.0
6370,3890,19,1,5.0
6371,3891,40,5,10.0
6372,3891,19,1,5.0
6373,3892,1,2,10.0
6374,3893,9,1,10.0
6375,3893,38,1,15.0
6376,3894,20,3,10.0
6377,3895,60,1,5.0
6378,3895,36,3,0.0
6379,3895,39,1,15.0
6380,3896,7,1,15.0
6381,3896,50,1,15.0
6382,3897,35,3,10.0
6383,3898,18,4,0.0
6384,3898,29,1,10.0
6385,3898,20,1,0.0
6386,3898,60,1,10.0
6387,3899,31,1,5.0
6388,3899,6,3,10.0
6389,3899,48,1,10.0
6390,3900,26,1,0.0
6391,3901,1,1,15.0
6392,3902,10,4,5.0
6393,3903,51,2,10.0
6394,3904,26,1,0.0
6395,3905,38,3,15.0
6396,3906,23,1,15.0
6397,3907,25,2,5.0
6398,3908,48,3,5.0
6399,3908,54,1,15.0
6400,3909,29,1,5.0
6401,3909,35,2,10.0
6402,3910,31,1,0.0
6403,3910,5,2,15.0
6404,3910,3,1,10.0
6405,3911,13,1,0.0
6406,3912,6,2,15.0
6407,3913,14,1,5.0
6408,3913,6,3,15.0
6409,3914,1,1,0.0
6410,3915,13,1,5.0
6411,3915,8,3,10.0
6412,3915,29,2,0.0
6413,3916,10,3,5.0
6414,3916,49,3,5.0
6415,3916,27,1,10.0
6416,3916,18,2,15.0
6417,3917,29,3,20.0
6418,3917,37,1,0.0
6419,3918,8,1,10.0
6420,3919,8,2,0.0
6421,3920,58,2,15.0
6422,3920,3,2,5.0
6423,3921,21,2,5.0
6424,3922,7,1,5.0
6425,3922,53,2,0.0
6426,3923,54,2,15.0
6427,3924,43,1,0.0
6428,3925,50,1,5.0
6429,3925,25,2,0.0
6430,3926,26,1,5.0
6431,3926,37,1,15.0
6432,3927,10,1,5.0
6433,3927,44,2,5.0
6434,3928,22,1,15.0
6435,3929,40,1,20.0
6436,3929,35,1,5.0
6437,3930,57,1,5.0
6438,3930,27,2,5.0
6439,3931,11,3,0.0
6440,3932,25,2,10.0
6441,3932,48,2,0.0
6442,3933,18,2,0.0
6443,3933,6,2,15.0
6444,3934,4,2,15.0
6445,3935,33,3,5.0
6446,3936,43,1,20.0
6447,3937,9,1,15.0
6448,3937,1,2,5.0
6449,3938,30,2,10.0
6450,3939,29,1,5.0
6451,3939,4,3,10.0
6452,3940,58,1,5.0
6453,3941,23,1,0.0
6454,3942,47,2,5.0
6455,3942,27,2,10.0
6456,3943,12,1,0.0
6457,3944,10,1,0.0
6458,3945,60,3,10.0
6459,3946,8,2,5.0
6460,3946,19,2,10.0
6461,3947,44,4,5.0
6462,3948,53,1,10.0
6463,3949,40,3,10.0
6464,3949,16,1,5.0
6465,3949,15,3,5.0
6466,3950,27,3,15.0
6467,3951,7,1,10.0
6468,3951,51,1,5.0
6469,3951,28,1,0.0
6470,3951,55,1,0.0
6471,3952,57,2,5.0
6472,3953,27,2,10.0
6473,3953,44,3,0.0
6474,3954,19,1,0.0
6475,3955,35,1,10.0
6476,3955,24,2,10.0
6477,3955,49,2,5.0
6478,3955,56,4,15.0
6479,3956,16,1,5.0
6480,3957,15,3,10.0
6481,3957,60,3,10.0
6482,3957,12,2,0.0
6483,3958,28,2,5.0
6484,3958,7,1,0.0
6485,3959,46,2,5.0
6486,3960,39,4,5.0
6487,3960,16,2,15.0
6488,3960,23,1,15.0
6489,3961,33,1,5.0
6490,3961,32,2,5.0
6491,3961,9,1,5.0
6492,3962,32,1,5.0
6493,3963,19,2,0.0
6494,3963,14,3,15.0
6495,3963,2,1,5.0
6496,3963,3,1,0.0
6497,3964,40,2,5.0
6498,3965,31,1,10.0
6499,3965,12,2,10.0
6500,3966,5,4,0.0
6501,3966,10,1,10.0
6502,3967,7,2,5.0
6503,3968,52,1,15.0
6504,3968,58,1,5.0
6505,3968,26,2,10.0
6506,3969,19,1,15.0
6507,3970,14,2,20.0
6508,3970,40,2,0.0
6509,3971,23,2,5.0
6510,3971,47,1,15.0
6511,3972,15,1,10.0
6512,3972,2,1,5.0
6513,3973,26,4,15.0
6514,3973,18,3,5.0
6515,3973,34,2,10.0
6516,3974,29,1,10.0
6517,3974,2,2,0.0
6518,3974,5,4,5.0
6519,3974,57,1,5.0
6520,3975,22,1,0.0
6521,3975,29,1,10.0
6522,3976,29,1,10.0
6523,3977,53,2,10.0
6524,3978,18,2,10.0
6525,3979,3,1,15.0
6526,3979,11,2,5.0
6527,3979,46,2,0.0
6528,3979,16,2,10.0
6529,3980,35,2,0.0
6530,3981,54,1,15.0
6531,3982,17,3,10.0
6532,3983,4,1,5.0
6533,3984,12,2,20.0
6534,3985,6,2,15.0
6535,3986,23,1,0.0
6536,3986,29,1,5.0
6537,3987,48,2,10.0
6538,3987,31,2,15.0
6539,3987,6,1,0.0
6540,3987,29,2,10.0
6541,3988,37,5,0.0
6542,3988,40,3,5.0
6543,3989,47,3,5.0
6544,3990,15,3,20.0
6545,3990,18,1,0.0
6546,3991,50,1,0.0
6547,3992,8,1,0.0
6548,3992,23,1,0.0
6549,3992,20,4,10.0
6550,3993,24,1,5.0
6551,3994,50,1,10.0
6552,3994,22,1,15.0
6553,3994,46,1,20.0
6554,3995,29,1,0.0
6555,3996,32,1,15.0
6556,3996,29,1,15.0
6557,3997,37,2,0.0
6558,3997,48,1,10.0
6559,3998,43,1,5.0
6560,3998,25,1,15.0
6561,3999,26,1,15.0
6562,3999,25,2,5.0
6563,4000,13,2,5.0
6564,4001,5,1,5.0
6565,4002,29,2,15.0
6566,4002,58,5,0.0
6567,4002,57,1,5.0
6568,4003,41,1,0.0
6569,4004,54,2,15.0
6570,4005,18,1,0.0
6571,4005,53,1,5.0
6572,4006,56,1,10.0
6573,4007,28,5,10.0
6574,4008,37,1,10.0
6575,4008,33,2,0.0
6576,4008,14,1,10.0
6577,4009,55,1,5.0
6578,4010,14,2,5.0
6579,4011,10,3,0.0
6580,4012,22,2,20.0
6581,4013,22,3,20.0
6582,4013,10,1,15.0
6583,4014,37,2,0.0
6584,4014,47,1,15.0
6585,4015,24,2,0.0
6586,4016,58,1,10.0
6587,4016,5,1,10.0
6588,4017,50,1,5.0
6589,4017,21,1,10.0
6590,4017,15,2,5.0
6591,4018,22,2,0.0
6592,4019,35,1,0.0
6593,4019,39,2,10.0
6594,4020,43,3,5.0
6595,4021,13,3,5.0
6596,4021,45,3,15.0
6597,4022,13,1,5.0
6598,4022,46,1,10.0
6599,4023,53,2,5.0
6600,4023,7,1,10.0
6601,4024,58,2,15.0
6602,4025,56,3,10.0
6603,4026,56,3,10.0
6604,4027,6,1,0.0
6605,4027,4,2,0.0
6606,4027,35,2,10.0
6607,4028,43,2,0.0
6608,4028,50,2,15.0
6609,4028,22,1,0.0
6610,4028,42,3,5.0
6611,4029,52,1,10.0
6612,4030,42,1,0.0
6613,4031,51,1,10.0
6614,4032,14,4,15.0
6615,4032,29,2,20.0
6616,4033,26,1,10.0
6617,4033,53,2,0.0
6618,4033,34,1,5.0
6619,4034,14,3,0.0
6620,4035,39,5,5.0
6621,4035,58,3,10.0
6622,4036,6,1,5.0
6623,4036,10,2,15.0
6624,4037,3,3,10.0
6625,4037,34,4,0.0
6626,4038,45,2,5.0
6627,4039,14,2,5.0
6628,4040,27,1,10.0
6629,4040,16,4,5.0
6630,4040,34,1,0.0
6631,4041,49,3,10.0
6632,4042,16,1,20.0
6633,4042,13,4,5.0
6634,4042,3,2,20.0
6635,4043,14,1,15.0
6636,4043,8,1,10.0
6637,4044,17,1,15.0
6638,4044,21,4,0.0
6639,4044,9,1,5.0
6640,4045,60,1,0.0
6641,4046,29,1,0.0
6642,4047,41,1,10.0
6643,4047,3,2,15.0
6644,4048,14,2,5.0
6645,4049,34,3,0.0
6646,4049,49,1,5.0
6647,4049,21,1,20.0
6648,4050,52,1,15.0
6649,4050,14,3,5.0
6650,4050,59,1,10.0
6651,4050,4,2,5.0
6652,4051,29,1,5.0
6653,4051,43,1,5.0
6654,4052,46,1,10.0
6655,4052,27,1,10.0
6656,4053,22,1,10.0
6657,4053,15,1,5.0
6658,4054,31,2,10.0
6659,4054,52,1,0.0
6660,4055,3,1,5.0
6661,4055,51,1,10.0
6662,4056,58,2,0.0
6663,4057,16,2,10.0
6664,4057,6,2,5.0
6665,4057,21,2,15.0
6666,4058,5,2,15.0
6667,4059,42,2,0.0
6668,4060,30,2,10.0
6669,4061,41,1,15.0
6670,4061,37,2,15.0
6671,4061,58,1,0.0
6672,4061,10,2,5.0
6673,4062,31,2,5.0
6674,4062,34,1,15.0
6675,4062,38,1,5.0
6676,4063,4,1,10.0
6677,4064,7,1,0.0
6678,4065,60,2,20.0
6679,4065,38,2,0.0
6680,4065,31,3,0.0
6681,4066,58,2,0.0
6682,4066,37,3,5.0
6683,4066,26,1,5.0
6684,4067,30,1,0.0
6685,4067,28,1,0.0
6686,4068,32,1,10.0
6687,4068,29,1,10.0
6688,4069,19,3,0.0
6689,4070,14,1,5.0
6690,4070,35,3,15.0
6691,4071,46,1,5.0
6692,4072,7,2,0.0
6693,4073,23,4,10.0
6694,4074,37,2,0.0
6695,4074,53,1,15.0
6696,4075,54,2,10.0
6697,4075,46,2,0.0
6698,4075,30,2,10.0
6699,4075,45,2,20.0
6700,4076,26,1,20.0
6701,4077,3,1,20.0
6702,4078,13,2,10.0
6703,4079,47,1,0.0
6704,4079,50,3,20.0
6705,4079,11,4,5.0
6706,4080,59,1,15.0
6707,4081,59,1,5.0
6708,4082,57,2,5.0
6709,4082,44,1,5.0
6710,4083,2,3,0.0
6711,4084,46,1,10.0
6712,4085,36,2,5.0
6713,4085,6,3,5.0
6714,4085,41,5,15.0
6715,4086,55,1,15.0
6716,4086,46,1,10.0
6717,4087,11,2,5.0
6718,4088,11,4,5.0
6719,4089,8,2,10.0
6720,4089,28,1,10.0
6721,4090,59,2,0.0
6722,4091,42,1,0.0
6723,4092,12,2,0.0
6724,4093,22,1,0.0
6725,4093,45,4,15.0
6726,4094,38,1,15.0
6727,4094,36,2,15.0
6728,4095,34,2,20.0
6729,4096,16,1,10.0
6730,4096,1,3,20.0
6731,4097,17,2,10.0
6732,4097,4,4,5.0
6733,4097,27,4,10.0
6734,4098,56,2,15.0
6735,4099,26,1,10.0
6736,4100,34,1,10.0
6737,4100,50,1,0.0
6738,4100,9,1,5.0
6739,4101,28,4,10.0
6740,4101,40,5,5.0
6741,4101,17,1,0.0
6742,4102,14,1,0.0
6743,4102,25,1,5.0
6744,4103,33,4,5.0
6745,4104,51,3,10.0
6746,4105,3,1,0.0
6747,4106,59,1,5.0
6748,4106,5,1,5.0
6749,4107,42,3,5.0
6750,4107,20,2,0.0
6751,4107,35,2,0.0
6752,4108,1,1,10.0
6753,4109,39,1,5.0
6754,4110,56,1,0.0
6755,4111,4,1,10.0
6756,4112,55,1,5.0
6757,4112,32,3,0.0
6758,4113,6,1,0.0
6759,4113,56,1,0.0
6760,4113,27,3,5.0
6761,4114,41,2,10.0
6762,4114,43,4,0.0
6763,4115,21,2,5.0
6764,4116,27,1,0.0
6765,4117,35,1,10.0
6766,4117,51,2,5.0
6767,4117,7,1,15.0
6768,4118,3,2,20.0
6769,4119,18,2,5.0
6770,4120,59,1,20.0
6771,4120,14,1,5.0
6772,4121,23,1,15.0
6773,4121,3,1,15.0
6774,4122,56,4,0.0
6775,4123,12,1,10.0
6776,4124,36,1,5.0
6777,4125,1,2,0.0
6778,4126,49,2,15.0
6779,4127,11,1,15.0
6780,4128,20,2,5.0
6781,4128,35,2,0.0
6782,4129,30,2,15.0
6783,4129,31,3,20.0
6784,4130,23,1,10.0
6785,4131,15,3,5.0
6786,4132,36,2,0.0
6787,4133,38,2,0.0
6788,4133,8,1,5.0
6789,4134,27,1,15.0
6790,4134,25,1,5.0
6791,4134,30,1,10.0
6792,4134,6,1,20.0
6793,4135,28,1,15.0
6794,4136,19,1,0.0
6795,4136,38,3,5.0
6796,4136,18,1,10.0
6797,4137,20,1,20.0
6798,4138,58,1,0.0
6799,4139,3,2,15.0
6800,4139,10,1,15.0
6801,4140,19,1,5.0
6802,4141,35,2,0.0
6803,4142,34,3,0.0
6804,4143,31,1,5.0
6805,4143,18,4,0.0
6806,4144,46,3,5.0
6807,4144,40,3,10.0
6808,4145,18,1,0.0
6809,4146,13,1,10.0
6810,4147,35,1,20.0
6811,4148,58,1,0.0
6812,4149,49,2,15.0
6813,4149,47,2,10.0
6814,4149,31,2,10.0
6815,4150,53,2,20.0
6816,4151,42,1,10.0
6817,4152,7,1,5.0
6818,4152,42,1,0.0
6819,4152,58,1,15.0
6820,4153,47,4,10.0
6821,4153,56,1,15.0
6822,4154,49,1,5.0
6823,4154,17,3,10.0
6824,4155,42,4,10.0
6825,4155,9,1,5.0
6826,4156,35,2,10.0
6827,4156,20,2,10.0
6828,4156,28,3,0.0
6829,4157,36,1,0.0
6830,4157,20,1,0.0
6831,4158,28,1,5.0
6832,4158,8,2,0.0
6833,4159,2,1,0.0
6834,4160,54,1,5.0
6835,4160,13,1,0.0
6836,4160,40,1,5.0
6837,4160,26,1,0.0
6838,4161,22,2,5.0
6839,4161,27,1,15.0
6840,4161,38,2,5.0
6841,4161,25,3,5.0
6842,4162,8,3,0.0
6843,4163,48,1,15.0
6844,4164,32,4,20.0
6845,4165,36,2,5.0
6846,4165,14,1,5.0
6847,4165,4,2,5.0
6848,4166,58,2,0.0
6849,4166,33,3,0.0
6850,4167,58,1,5.0
6851,4167,51,2,15.0
6852,4168,6,1,10.0
6853,4169,50,3,0.0
6854,4169,27,2,10.0
6855,4169,54,3,10.0
6856,4170,38,1,10.0
6857,4170,2,1,5.0
6858,4170,45,4,5.0
6859,4171,46,2,0.0
6860,4172,45,1,10.0
6861,4173,50,4,20.0
6862,4173,44,3,0.0
6863,4174,25,2,0.0
6864,4174,15,2,10.0
6865,4175,38,2,0.0
6866,4176,56,1,5.0
6867,4177,35,1,5.0
6868,4177,28,1,15.0
6869,4177,27,2,10.0
6870,4178,59,1,15.0
6871,4179,24,2,5.0
6872,4180,18,2,10.0
6873,4181,51,1,5.0
6874,4181,47,4,15.0
6875,4182,32,2,10.0
6876,4182,29,1,0.0
6877,4183,6,1,20.0
6878,4184,32,2,10.0
6879,4185,33,1,0.0
6880,4185,32,1,15.0
6881,4186,30,2,20.0
6882,4186,33,3,10.0
6883,4187,52,2,20.0
6884,4187,4,1,5.0
6885,4187,25,1,5.0
6886,4188,23,5,5.0
6887,4189,30,2,5.0
6888,4189,18,1,5.0
6889,4190,23,3,5.0
6890,4190,2,2,0.0
6891,4191,33,3,10.0
6892,4191,21,3,10.0
6893,4192,12,2,15.0
6894,4192,31,1,0.0
6895,4193,29,5,0.0
6896,4193,45,1,10.0
6897,4194,47,2,5.0
6898,4194,43,1,15.0
6899,4195,2,1,5.0
6900,4195,58,4,10.0
6901,4196,55,1,0.0
6902,4197,26,1,10.0
6903,4197,56,3,15.0
6904,4198,1,2,0.0
6905,4199,26,1,0.0
6906,4199,12,2,15.0
6907,4200,29,1,5.0
6908,4201,41,1,10.0
6909,4201,23,2,0.0
6910,4201,58,3,10.0
6911,4202,9,1,20.0
6912,4203,46,1,5.0
6913,4204,21,1,10.0
6914,4205,33,1,5.0
6915,4206,59,1,5.0
6916,4206,56,2,0.0
6917,4206,24,1,20.0
6918,4207,20,3,5.0
6919,4207,29,1,5.0
6920,4207,58,4,5.0
6921,4208,40,2,0.0
6922,4209,56,1,5.0
6923,4209,36,3,10.0
6924,4210,50,1,5.0
6925,4211,43,1,10.0
6926,4212,46,2,15.0
6927,4212,53,2,20.0
6928,4213,25,2,0.0
6929,4213,32,2,5.0
6930,4213,8,3,10.0
6931,4214,15,1,0.0
6932,4215,27,1,10.0
6933,4216,29,1,10.0
6934,4217,31,1,0.0
6935,4218,39,2,10.0
6936,4219,8,2,0.0
6937,4220,32,4,0.0
6938,4221,2,5,5.0
6939,4221,43,2,15.0
6940,4222,48,2,15.0
6941,4223,37,2,0.0
6942,4223,35,3,10.0
6943,4224,55,1,0.0
6944,4224,39,2,0.0
6945,4225,23,2,5.0
6946,4226,38,1,10.0
6947,4227,27,1,10.0
6948,4227,24,1,0.0
6949,4228,39,1,10.0
6950,4228,50,1,0.0
6951,4229,39,1,15.0
6952,4230,13,2,5.0
6953,4231,25,2,5.0
6954,4232,41,2,5.0
6955,4233,15,1,0.0
6956,4233,3,1,15.0
6957,4234,28,2,10.0
6958,4234,10,2,15.0
6959,4235,54,2,5.0
6960,4235,55,1,15.0
6961,4236,21,2,5.0
6962,4236,27,3,5.0
6963,4237,25,2,5.0
6964,4237,4,2,10.0
6965,4238,15,1,15.0
6966,4239,25,2,5.0
6967,4240,57,2,5.0
6968,4240,44,1,0.0
6969,4241,10,1,0.0
6970,4242,26,1,5.0
6971,4243,38,1,0.0
6972,4243,6,3,5.0
6973,4243,31,3,10.0
6974,4244,44,4,0.0
6975,4245,53,2,10.0
6976,4246,1,4,10.0
6977,4247,41,2,15.0
6978,4248,16,2,10.0
6979,4249,20,4,20.0
6980,4249,48,4,0.0
6981,4249,31,1,15.0
6982,4249,4,2,0.0
6983,4250,53,1,5.0
6984,4250,47,2,10.0
6985,4251,3,1,0.0
6986,4252,9,2,5.0
6987,4252,30,2,0.0
6988,4253,32,2,5.0
6989,4254,14,1,0.0
6990,4254,19,4,10.0
6991,4255,37,2,5.0
6992,4256,52,1,0.0
6993,4257,45,1,10.0
6994,4258,31,4,10.0
6995,4258,47,2,0.0
6996,4259,8,2,0.0
6997,4259,19,1,0.0
6998,4260,16,4,10.0
6999,4260,29,4,5.0
7000,4261,2,1,15.0
7001,4261,44,3,0.0
7002,4262,31,1,5.0
7003,4263,38,2,15.0
7004,4264,58,2,10.0
7005,4265,11,1,0.0
7006,4266,54,3,0.0
7007,4266,7,1,10.0
7008,4267,42,3,5.0
7009,4268,48,2,0.0
7010,4269,34,1,10.0
7011,4269,28,2,5.0
7012,4269,47,1,5.0
7013,4270,50,1,15.0
7014,4271,4,2,10.0
7015,4271,11,1,5.0
7016,4272,49,1,0.0
7017,4272,4,5,5.0
7018,4273,21,1,0.0
7019,4274,45,5,15.0
7020,4275,33,3,0.0
7021,4275,49,5,10.0
7022,4276,17,1,0.0
7023,4277,53,2,0.0
7024,4277,35,2,15.0
7025,4278,46,1,15.0
7026,4278,5,2,15.0
7027,4279,52,2,0.0
7028,4279,44,1,0.0
7029,4280,8,4,10.0
7030,4280,28,2,20.0
7031,4281,21,2,10.0
7032,4281,7,3,5.0
7033,4282,57,1,15.0
7034,4282,39,2,0.0
7035,4283,55,2,0.0
7036,4284,40,3,0.0
7037,4285,25,2,5.0
7038,4286,35,2,10.0
7039,4286,10,1,0.0
7040,4287,37,2,10.0
7041,4288,18,3,0.0
7042,4289,22,1,15.0
7043,4290,3,1,10.0
7044,4290,16,1,20.0
7045,4291,13,1,5.0
7046,4291,23,1,15.0
7047,4291,60,4,0.0
7048,4291,59,2,15.0
7049,4292,5,2,5.0
7050,4292,45,1,10.0
7051,4292,40,5,5.0
7052,4293,41,1,0.0
7053,4293,53,1,5.0
7054,4294,4,3,0.0
7055,4294,33,4,0.0
7056,4295,12,2,15.0
7057,4296,7,1,0.0
7058,4296,11,1,5.0
7059,4297,56,4,5.0
7060,4298,37,2,10.0
7061,4298,2,1,5.0
7062,4299,54,1,0.0
7063,4300,33,1,15.0
7064,4301,47,2,10.0
7065,4301,57,1,5.0
7066,4301,39,1,0.0
7067,4302,17,2,0.0
7068,4302,38,3,5.0
7069,4303,39,2,0.0
7070,4304,4,3,5.0
7071,4305,31,1,5.0
7072,4305,35,1,15.0
7073,4306,17,1,15.0
7074,4307,23,2,0.0
7075,4308,40,3,5.0
7076,4309,60,4,5.0
7077,4310,28,2,5.0
7078,4310,11,2,0.0
7079,4310,7,2,10.0
7080,4311,18,1,0.0
7081,4311,55,2,15.0
7082,4311,15,1,15.0
7083,4312,53,1,5.0
7084,4312,18,1,5.0
7085,4312,58,1,15.0
7086,4313,5,4,15.0
7087,4314,31,3,5.0
7088,4315,15,1,0.0
7089,4315,19,1,15.0
7090,4316,4,1,10.0
7091,4317,39,1,10.0
7092,4317,11,3,0.0
7093,4318,17,1,10.0
7094,4318,37,3,0.0
7095,4319,20,4,10.0
7096,4320,3,2,10.0
7097,4321,44,4,10.0
7098,4322,16,2,5.0
7099,4323,34,3,15.0
7100,4323,6,2,0.0
7101,4324,45,1,15.0
7102,4325,26,2,0.0
7103,4325,9,5,0.0
7104,4326,31,1,15.0
7105,4327,21,1,20.0
7106,4327,53,1,0.0
